,smiles,value,preds
1311,O=C(Nc1nc2ccccc2[nH]1)c1ccncc1,True,0.6470334867449973
1331,Cn1ncc2c1CCc1sc(NC(=O)c3cccnc3)nc1-2,False,0.3092031172108628
1359,Cc1ccc2[nH]c(C3CCN(C)CC3)nc2c1,False,0.11551546412813508
1361,O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3ccsc3)no2)CC1,True,0.4579753961713075
1362,CC(c1nnc(-c2cccs2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.29775974438017705
1363,O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)N1CCc2ccccc21,False,0.1785372920032656
1397,Cc1oc(C)c(C(=O)N2CCNC(=O)C2)c1Br,False,0.06357926349081698
1402,CNC(=O)Cc1nc(-c2cncc(C)c2)cs1,False,0.24409529371685623
1427,O=C(NC1CCCCCC1)c1ccc(CSc2nc3ccccc3[nH]2)cc1,True,0.6497868268317444
1444,c1cnc(N2CC(c3nc4ccccc4[nH]3)C2)nc1,False,0.16933737830818707
1468,CCc1nnc(NC(=O)c2ccc3cc(OC)ccc3n2)s1,True,0.5722975565889532
1472,O=C(CC(=O)N1CCCC1)N1CCCC1,False,0.029708795393872934
1484,NC(=O)c1ccc(Oc2ccc(C(=O)N3CCCCCC3)cc2)cc1,False,0.09063210764628421
1489,Cc1ccc(-c2nc(CC(=O)NCCC(C)C)cs2)cc1,True,0.365062045467805
1519,O=C(Nc1nccs1)C1CCN(C(=O)CN2CCc3ccccc32)CC1,False,0.12696840432807607
1531,O=C(CSc1ccc(F)cc1)N1CCCC1,False,0.08480881378491054
1532,O=C(c1ccc(F)cc1)N1CCN(CC(=O)N2CCCC2=O)CC1,False,0.0378132686136643
1546,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,False,0.1915947016319039
1547,CCN(CC)CC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.07437969634775711
1575,O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1,False,0.05493858530204812
1580,Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,False,0.714138921818458
1583,CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1,False,0.09152571050789252
1598,CCCN1CCCN(C(=O)c2nc3ccccc3[nH]2)CC1,False,0.043405322618140826
1622,CS(=O)(=O)CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.11162375807151884
1623,O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,True,0.19216897799882074
1624,CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,False,0.19797104217824335
1625,CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.15218613072812595
1626,O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,True,0.529320301594346
1627,O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,False,0.07204371763746721
1628,CCOC(C)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.12186409146723726
1629,O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.06022762613760765
1637,CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,False,0.29516102357910917
1653,CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.3104330744075673
1661,C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,True,0.4618215698502777
1681,O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.17341890573475754
1682,O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.13641061514388525
1725,CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,False,0.15680756384603886
1740,O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1,False,0.21636406283817824
1754,O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,True,0.6051650335480139
1769,C[C@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,False,0.27873844608963844
1828,O=C(Nc1nncs1)c1ccc(N2CCC3(CCCCC3)C2)nc1,True,0.5450137370547908
1834,COc1ccc2nc(C(=O)Nc3cnc4c(cnn4C(C)C)c3)ccc2c1,True,0.6447746139860062
1835,Cc1cccc2sc(NC(=O)c3cccnc3)nc12,True,0.44166222667326016
1849,COc1ccc(-c2csc(CC(N)=O)n2)cc1,False,0.35059292738587466
1862,Cc1ccc(-c2csc(CC(N)=O)n2)cc1C,False,0.20455420860757983
1890,Cc1ccc2[nH]c(C3CN(C(=O)Cc4cccc5ccccc45)C3)nc2c1,True,0.422141771140697
1900,Cc1ccc(-c2nc(CN3C(=O)C(=O)N(C4CCCC4)C3=O)cs2)cc1,True,0.31311339400146043
1912,CSCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,True,0.4061518061819891
1930,O=C(Nc1nc(-c2cccnc2)cs1)C1CCCCC1,True,0.5094702751002209
1937,CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1,False,0.37803948932683085
1941,O=C(Nc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1,True,0.8801489579884527
1958,O=C(Nc1nc2ccccc2[nH]1)C1CCCO1,False,0.4627997612814741
1982,O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,True,0.6751537293224688
1984,O=C(O)Cc1nc2ccccc2[nH]1,False,0.2550617165873269
1999,c1ccc2nc(N3CCC(c4nc5ccccc5[nH]4)CC3)cnc2c1,True,0.4485916870531269
2045,CN(C)C(=O)Cc1nc(-c2cc3cc(Cl)ccc3o2)cs1,True,0.3422526820367
2,CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,False,0.37542898092353333
1892,C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1,True,0.4372568382316762
4,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,True,0.33199443610692414
69,NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,False,0.11142872184705746
11,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,False,0.17378442967454985
18,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,False,0.19625214961485837
19,C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,False,0.287046620130109
20,CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,False,0.2024509577000201
21,CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,True,0.3356388849941311
30,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,False,0.29709303615635513
9,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,False,0.10111999951669323
12,Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,False,0.41946092533299634
14,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,True,0.33046504053211134
16,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,False,0.21854110819388015
2044,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CNC1,False,0.21132660273688672
1333,O=C(c1cccc(N2CCNC2=O)c1)N1CCc2ccccc2C1,False,0.14573283537934156
23,COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,True,0.4256631926714082
25,O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,False,0.2974521062846924
26,Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,False,0.0971309807921924
27,Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,False,0.11400869324271261
28,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,False,0.11438304669980567
31,Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,False,0.13262609163288705
34,Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,False,0.08031042728966675
1658,CCc1cnc(CCNc2cncc(Cl)n2)s1,False,0.06751326842848215
36,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,False,0.3835728677078718
41,O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,False,0.22239200229405268
1594,CC(=O)N1CCc2cc(Nc3nccc(C(F)(F)F)n3)ccc21,True,0.34793699143512746
45,C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,False,0.08165942683772938
46,CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,False,0.08995297241153527
48,OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,False,0.26682743598333136
51,CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,False,0.20042243741646912
53,c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,False,0.025147549850089032
1398,COc1ccc(-c2ccc(CN(CCN(C)C)Cc3ccncc3)cc2)cc1,False,0.10249713396846494
959,COc1ccc(-c2ccc(CN(CCN3CCOCC3)Cc3cccnc3)cc2)cc1,False,0.051969009676356474
54,COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,False,0.10502386461622984
55,Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,False,0.15073006125636834
57,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,True,0.5833990728369951
58,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,False,0.15242052373134032
59,Cc1nnc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1,False,0.29029432798315546
62,O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,True,0.4074033908984632
63,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,False,0.16988501161248493
64,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,False,0.41653324122180196
85,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,True,0.6215844252026314
2094,C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,True,0.5783781638554145
68,CCN(C/C=C\c1ccc(C2CCCCC2)c(Cl)c1)C1CCCCC1,True,0.3107508002918883
312,CC(=O)NC1CCN(Cc2cccc(-c3cccnc3)c2)CC1,False,0.06287360588651501
1448,COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1,False,0.1105443878612384
73,CNC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(Cc2cccc(F)c2)C1,False,0.06473511868570889
1137,COc1cccc(CN2CCN(C(=O)Cc3ccc(C)cc3)[C@@H](C)C2)c1,False,0.06598771042502481
339,NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1,False,0.16743197799165588
755,C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,True,0.258634426255488
1492,CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1,False,0.1255036428976188
1783,NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1,False,0.1089008618173289
1528,O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1,False,0.18139215005668785
634,c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,False,0.019453322889505003
1436,Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1,False,0.05158342077558675
861,COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,False,0.11596703765804556
86,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,False,0.22830703340230912
88,CC(=O)NCCNc1cc(Cl)nn2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)nc12,False,0.3299197646718224
95,Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,False,0.051040719604872005
96,CCc1nc2cc(-c3c(OC)cccc3OC)ccc2o1,False,0.26447952847770356
99,Cc1nnc(NCCc2ccc3c(c2)OCO3)c(C#N)c1C,False,0.28167320136128743
101,Cc1cc(CN(C)Cc2cscn2)no1,False,0.07400439263986322
102,Cc1occc1C(=O)NCC(=O)Nc1nc2cc(Cl)ccc2n1C,False,0.2386161958472437
104,c1ccc(-c2noc(NC3CC3)n2)cc1,False,0.3516845898300162
637,c1ccc(-c2noc(NCC3CCC3)n2)cc1,False,0.24507576191734629
1005,Fc1ccccc1CNc1nc(-c2ccccc2)no1,True,0.3723001332770299
106,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,False,0.5711057254183163
109,O=C(CSc1nccn1C1CC1)Nc1c(Cl)cc(Cl)cc1C(=O)O,True,0.09311971000863556
113,O=C(CSc1nc2nc(O)cc(O)c2s1)c1ccc(-c2ccccc2)cc1,True,0.6868062021526772
115,CN(C)c1ccc2c(c1)OCCN2C(=O)NCc1cccnc1,False,0.06582024774192843
117,CCCOc1ccccc1C(=O)N1CC(Oc2cccc(OC)c2)C1,False,0.10023058104967934
119,COc1ccc(CCNCc2ccc(-c3ccccc3)o2)cc1OC,False,0.21929809397362504
120,CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1,False,0.02614313226812457
125,Cc1cc(OCC(=O)N(C)C2CCCCCCC2)no1,False,0.10148971534550669
126,CC(C)CNc1nnc(SCc2ccncc2)s1,False,0.11843309800850725
128,Cc1nn(-c2ccc(C(=O)O)cc2C#Cc2ccccc2)c(C)c1C,False,0.14114975283996942
1520,O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(Cc1cccnc1)C2,False,0.04776163713390024
131,O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(CC1CC1)C2,False,0.0689250186394205
1784,CC(=O)Nc1ccc(O)cc1,False,0.1300649928668013
851,CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,False,0.15574683679361695
133,CC(=O)Nc1ccc2nc(C)cc(O)c2c1,False,0.19914444185255104
137,CN(CC#N)C(=O)c1cccc(CN2CCCC2)c1,False,0.057944055087261886
955,CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1,False,0.038609898882076644
138,Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C,False,0.06824057786602108
402,CN(C)[C@@H]1CN(C(=O)c2cc3ccc(F)cc3[nH]2)C[C@H]1O,False,0.21736550709172822
139,O=C(c1cc2ccccc2[nH]1)N1C[C@@H](O)[C@H](N2CCOCC2)C1,False,0.1584679144889012
361,COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1,False,0.0604990594395812
146,COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,False,0.06575910938415122
1017,COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1,False,0.08142946767188756
259,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N3CCOCC3)CC2)cn1,False,0.021243568523164755
150,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N(C)Cc3ccccc3)CC2)cn1,False,0.040305738610224046
151,c1ccc(CO[C@@H]2CCC[C@H]2n2cc(-c3nccs3)nn2)cc1,False,0.16819728769046835
152,Cc1cc(C(=O)N(C)Cc2ccc(Br)cc2)no1,False,0.11173904873470207
521,Cc1cc(C(=O)N(C)Cc2ccsc2)no1,False,0.10804826131635419
1476,Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,False,0.06267754215769501
158,Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,False,0.04616109184864334
161,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,False,0.3284897693122718
163,Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,False,0.08842486741035932
649,Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,False,0.1768278850798552
164,Clc1cccc(CNc2nc(C3CC3)no2)c1,False,0.19084185693137667
1217,CCN(CC)CCCNc1ncc(-c2cc(C)no2)c(-c2ccco2)n1,False,0.1285065075745725
165,Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1,False,0.24204503180427228
167,COc1nc(C)nc(N(C)Cc2nccs2)c1C,False,0.04810548136777605
1924,O=c1c(=O)n(-c2ccc(F)c(F)c2)ccn1Cc1ccccc1Cl,True,0.519672998272226
1925,Cc1ccc(Cn2ccn(-c3ccc(F)c(F)c3)c(=O)c2=O)cc1,True,0.4044184642543678
1799,N#Cc1ccc(COc2cnc3ccccc3n2)cc1,True,0.4951400411869607
903,O=C(NCC1=CCCN(Cc2cc(F)ccc2Cl)C1)c1ccco1,False,0.1650514716654618
653,CN(Cc1cccc(C#N)c1)Cc1cnn(C)c1,False,0.07357756729648761
2061,N#Cc1ccc(COc2ccccc2C#N)cc1,True,0.3262821875394855
2064,O=C1NC2(CCCC2)C(=O)N1Cc1ccccc1F,False,0.14239766274280663
2067,CC(C)(C)c1noc(COc2ccccc2C#N)n1,False,0.2731606557620023
1431,CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1,False,0.1816381874323503
283,N#Cc1ccc(OCCn2cccn2)cc1,False,0.06343449721921936
1568,N#Cc1cccc(CN2CCN(CCO)CC2)c1,False,0.033043291436132924
544,N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,False,0.03345448442669544
1572,N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1,False,0.03938943136474182
169,CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N,False,0.13626520557501726
1707,Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1,True,0.20252024722913844
1325,COc1ccccc1OC1CCN(Cc2ccccc2C#N)CC1,False,0.156105660401008
1839,Cc1cc2ccccc2n1CC(=O)N(C)Cc1cnn(C)c1,False,0.1063517525917748
821,CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,False,0.0819581545265791
440,CN(CCc1ccccn1)c1cnc2ccccc2n1,False,0.0878425955381568
447,Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,False,0.07124867974523544
192,Cc1cccn(Cc2cccc(F)c2)c1=O,False,0.10847067219982469
711,Cc1cccn(Cc2cccc(C#N)c2)c1=O,False,0.1562224939517598
1353,N#Cc1cccc(CN2CCOC[C@H](Oc3ccccc3)C2)c1,False,0.06940083894692317
970,COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1,False,0.08225004650748154
971,Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,False,0.26396017482023343
1365,N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,False,0.3894346211596128
215,N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,False,0.12341681611505781
1752,N#Cc1cccc(CN2CCOC[C@H](O)C2)c1,False,0.037598868158748126
473,CN(Cc1ccc2c(c1)OCO2)Cc1ccccc1C#N,False,0.21817888010209274
1369,Cc1ccc(-c2nnc([C@H]3CCN(Cc4cc5ccccc5o4)C3)o2)cc1,False,0.32946135924417524
2011,N#Cc1ccccc1OCn1nnc2ccccc2c1=O,True,0.4563598620940935
1371,O=C(O)c1ccc(CN2CC[C@H](c3nc4cc(Cl)ccc4o3)C2)cc1,False,0.18777799597457406
733,N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,False,0.056294130645838256
862,Cc1cccn(Cc2cccnc2)c1=O,False,0.07034341062729116
2146,CN(Cc1cccc(C#N)c1)C(=O)CC(C)(C)C,False,0.08230114948044756
873,Cc1cccn(Cc2ccccc2F)c1=O,False,0.13177769048445437
875,CN(Cc1ccccn1)c1nc2ccccc2o1,False,0.08091375731059439
757,COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,False,0.07860126274778989
247,CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1,False,0.08347248518333447
205,Cc1nc(C2(NCc3cccc(C#N)c3)CCCC2)no1,False,0.13992060542623477
1954,CNC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1cccc(CN(C)C)c1)c1ccccc1,True,0.1710268812637857
207,CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,False,0.12771336200702743
210,O=C(O)c1ccc(N2CCCC2)c(F)c1,False,0.07845756598590455
212,Cc1cc(NC(=O)C2CCOCC2)sn1,False,0.09668152853065201
1673,Nc1cnn(CC(=O)N2CCCCC2)c1,False,0.029965209498516537
1674,Nc1cnn(CC(=O)Nc2ccc(F)cc2)c1,False,0.1384162556522902
1136,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,False,0.053801979369099036
1722,Cc1cc(F)ccc1NC(=O)Cn1cncn1,False,0.0721710784226998
219,NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,False,0.11244170347300163
227,CCN(CC)Cc1cccc(/C=C/c2nc3ccc(F)cc3c(=O)n2-c2ccccc2Cl)n1,False,0.3837922371064945
228,N#CCCN(c1ncnc2sccc12)C1CC1,False,0.46617957829821444
231,CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,True,0.377052223434268
233,COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,False,0.11109695900384996
780,Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,False,0.21915312777067936
847,COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1,False,0.17951724585454684
1335,CN(C)CCN(Cc1ccccc1)C(=O)CCC(=O)Nc1ncc(-c2ccccc2)n1C,False,0.1730871866819547
600,COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,False,0.13222390564833594
314,Cn1c(-c2ccccc2)cnc1NCc1ccccc1,False,0.08792947416993846
242,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,False,0.18929352309893085
1779,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1,True,0.39934917948670345
1344,Cc1nc(NCC(C)(C)c2ccccc2)n(C)n1,False,0.07561738276970628
588,Cc1nc(NCc2ccc(F)c(Cl)c2)n(C)n1,False,0.10376981761076477
246,Cc1nc(NCc2scnc2C)n(C)n1,False,0.027567885147997635
255,CC(C)(C)n1ncc(OCc2ccc(OCCOCCO)nc2)c(Cl)c1=O,False,0.21971327526606652
256,CC(=O)Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)cc1,True,0.5512596608665299
932,COc1ccc(-c2csc3ncnc(Oc4ccc(C)nc4)c23)cc1,True,0.49311886226400087
262,Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,True,0.1964189053218417
264,CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1,True,0.25118140389004073
266,O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,True,0.25526562917631745
2026,Cc1sc2ncnc(N3CCC(C(=O)Nc4ccccn4)CC3)c2c1C,True,0.3199375632193644
267,Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,False,0.209946280251441
1880,Cc1cc(C(=O)NC2CCN(c3nc(-c4cccs4)nc4ccccc34)CC2)on1,True,0.506461096264897
1592,Cc1cc(C(=O)NC2CCN(c3ncnc4sc(C)c(C)c34)CC2)on1,True,0.23119651643606684
1882,Cc1sc2ncnc(OCC(=O)Nc3ccc4c(c3)OCO4)c2c1C,True,0.49241137329855444
274,O=C1CNC(=O)N1CCCN1CCc2sccc2C1,False,0.057409733967399804
276,Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,False,0.06456196063227794
278,c1ccc(OCc2cc(CC3(NCc4cnc5ccccc5c4)COC3)no2)cc1,False,0.23095061142131326
282,CNc1ncc(-c2nc(C3(c4ccccc4)CC3)nn2C(C)(C)C)cn1,True,0.2713388963889506
284,OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,False,0.07577750732274179
287,CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12,False,0.09603696382976737
1569,O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21,False,0.05461156749403097
572,CS(=O)(=O)CCNC(=O)N1CC2(CCCC2)c2ccccc21,False,0.10429484713791652
295,O=C(NCCCn1ccnc1)N1CCC12CCC2,False,0.016381574582048163
297,COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,False,0.12499307930948905
300,COc1ccc(Br)c(-c2nnc(N)o2)c1,False,0.194217488141428
302,Cc1nn(C)c2nc(N3CCN(C)C[C@@H]3c3ccccc3)sc12,False,0.09026051743946165
304,Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1,False,0.11066005327025173
307,CCOc1ccc(-c2ccccc2NC(=O)COC)cc1,False,0.36307277714486896
1522,CCN(CC#N)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2,False,0.2709621846781212
308,Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,False,0.1473574395863859
1702,Cc1nnc(NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCCC3)s1,True,0.541747001167745
310,Cc1ccc(-c2nc(C(=O)N3CCc4ccccc4C3)cs2)o1,False,0.15871683704892953
315,Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,False,0.11034114089588544
1418,COCCc1nc(-c2ccccc2-c2ccccc2)n(CCO)n1,False,0.08289503393088135
318,CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,False,0.0869350283248738
320,Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,False,0.09569908446228492
1027,CSCc1c(C(=O)NC(C)C)oc2ccccc12,False,0.2840220186908837
323,CC1CCC(NC(=O)c2oc3ccccc3c2CS(C)=O)CC1,False,0.20523114307431256
